LNR,RESPONSE
34199,0.010453048998372684
34527,0.011686471620920139
34226,0.016698748726550017
34555,0.004170904640083436
34243,0.0071195356876556926
34252,0.009217022870952562
34267,0.0010579681445346944
34276,0.018504012472916716
34584,0.002733138420647321
34283,0.011686471620920139
34290,0.0037316594691421904
34291,0.0050493046843778965
34295,0.02409306449608026
34599,0.0024305647259523907
34603,0.024223956275988678
35267,0.010087261659134336
35270,0.0060485508263110055
35279,0.004229550394066018
35300,0.0026144785283610914
34981,0.0021137879901807714
35338,0.006647844497729038
35425,0.0033414566388426346
35426,0.009630177263140747
35432,0.06936950669765815
35022,0.029839308588163683
35347,0.004160913900220721
35062,0.019298024486949023
35072,0.005075835908990689
35104,0.0033989353453133574
35106,0.014088931129785981
35114,0.002162967569517272
35131,0.006074757608694616
21744,0.004727033364658558
21754,0.002679577414270836
21784,0.003664777508752373
22088,0.005380791264968964
22095,0.0030408480188462476
21806,0.01648588033226388
21811,0.0015392968949001244
22099,0.020021035875861345
22104,0.030888221115630672
21819,0.011686471620920139
21822,0.0047051808748136
21834,0.005855842300909912
21858,0.06534029648750472
21862,0.02394439701147162
21875,0.003606514898397177
22163,0.0023300716716031377
21909,0.004230722385816678
21910,0.030556556146327376
21913,0.03569957972972407
21650,0.003261219482696938
21966,0.0027808343857031676
21977,0.011686471620920139
21662,0.0027245472766177095
21665,0.001574305885107035
21668,0.0017345319580699449
21683,0.0038305424149777333
21697,0.01451703414562887
22665,0.0037436292631101865
31548,0.011310519427840261
31553,0.0031526793642292538
31555,0.0008890785053935512
31232,0.011722935132172221
31647,0.005724004409251883
31243,0.0017807368264918624
31266,0.007077118813333287
31274,0.0031675384521046013
31590,0.001959708062278127
31294,0.002866824673557447
31296,0.04686441482866697
31600,0.00358400161142099
31314,0.0005231685725311952
31358,0.004512473795818594
31369,0.005311002331890869
31376,0.003556660213484852
31070,0.003261478927637077
31382,0.0021114786821556605
31385,0.0024257047373174106
31393,0.0015689162535035442
31086,0.005227586866438424
31114,0.0014864771985857999
12861,0.00378337167434911
13182,0.011686471620920139
13185,0.002164972193804738
13190,0.0024504530056967816
13194,0.02478140649672898
13536,0.011686471620920139
13542,0.0039040106916292177
13559,0.00295804842496133
13600,0.005166173870749268
13608,0.04285383829446293
13922,0.0027698149898560723
13934,0.010453048998372684
13634,0.0034547659126220364
13948,0.015892452552789333
13961,0.04062250974983559
13973,0.041464768678590024
13976,0.005155855566990912
13987,0.003578242068138137
13989,0.007912993129928103
13993,0.010812337345945342
13685,0.002144778752781093
13397,0.030310413351738147
13714,0.006579699385355373
13408,0.0017277065127795622
13416,0.03919214234311878
13734,0.014088931129785981
13429,0.011686471620920139
13743,0.0014760000708165502
13745,0.005920088935827965
13440,0.01655215841543308
13455,0.0017072851263859523
13461,0.011686471620920139
13469,0.038774957398921096
13780,0.002535369796362423
13483,0.0012486646458279595
13486,0.004220489340377706
13805,0.025495527467328062
13503,0.0035093178413649426
13821,0.0022787494126966647
14154,0.00200029917559254
14463,0.07123123318542618
14464,0.0049354542842764025
14467,0.00395204291074017
14484,0.0013123598462113626
14494,0.009361237321900237
14182,0.036114896334841676
14513,0.007149479820743119
14517,0.011686471620920139
14200,0.002321634847192069
14230,0.011686471620920139
14533,0.004057520292947991
14536,0.004182380036703606
14245,0.050397854004536106
14246,0.0073497485880677565
14260,0.010131836921741523
14263,0.10036749802561817
14571,0.011686471620920139
14574,0.00525660428051976
14278,0.0030948799621307414
14279,0.0022780469099154175
14585,0.0127447675854097
14589,0.024430120281086116
14590,0.0068283798359490095
3494,0.010309074260354262
3497,0.0016735814360155838
3824,0.004602125154969974
3839,0.011686471620920139
3513,0.04675081263756698
3937,0.007097319158373044
3532,0.005787277634984675
3533,0.005759492408988233
3537,0.018639685893461242
3848,0.011686471620920139
3543,0.0433986844568557
3549,0.018868685286433172
3553,0.0030325787361095403
3871,0.0028489247118535527
3880,0.0009781750844553149
3568,0.03137613373033079
3573,0.0038659775078573842
3898,0.02539977545816356
3585,0.003528843959672921
3591,0.011686471620920139
3313,0.038118768425777765
3628,0.011486774857369542
3356,0.006299974485738945
3666,0.0013186540698101904
3390,0.006153674894534498
3704,0.000471629812331253
3719,0.0023724636873959904
3406,0.011686471620920139
3722,0.02351513770025156
3438,0.05165534683173573
3743,0.0033215564125199616
3751,0.006185567657221966
4386,0.00613746653968367
4081,0.014226205053398052
4084,0.002515536453373827
4086,0.03499666831282137
4407,0.011686471620920139
4420,0.011686471620920139
4106,0.0034042412825582356
4108,0.0009091816215964875
4113,0.04655698228054446
4114,0.0016198855704640976
4429,0.0033602248342001675
4433,0.029625958903122356
4124,0.0038935911161127636
4145,0.009735288203176632
4465,0.011686471620920139
4218,0.0016156808368029754
4504,0.003135394913654824
4520,0.011686471620920139
4523,0.004428886941856816
4249,0.001998777610547138
3946,0.005744945545188487
3950,0.004615530868636777
4293,0.003401699007937811
5752,0.011686471620920139
5470,0.001050206567503024
5775,0.0017801157768647818
5777,0.004140889412923093
5492,0.004992149299258939
5494,0.02027195798668681
5495,0.004033748766404866
5788,0.010242736373727017
5793,0.011686471620920139
14054,0.02368488657752549
14057,0.012431935614650282
14398,0.0011797465395947798
14416,0.003494610198865862
14098,0.0022025739087919885
14100,0.011686471620920139
14103,0.005107458425152178
14106,0.004285953979467011
14421,0.011686471620920139
14426,0.025367071263552185
14430,0.011686471620920139
14128,0.007138693800816061
14130,0.026437111823779013
15110,0.001805712758095197
14789,0.011849452534653868
14793,0.0044696065551404615
15120,0.0036474180766692854
15128,0.004433599400015439
15138,0.006220353807064177
14849,0.0029242749444033434
14853,0.0022520848036423494
14859,0.002884401018335571
15199,0.004943531527776298
14903,0.003742133351352358
14929,0.0010075551077502521
14935,0.0567944046447659
15253,0.0024483398808184415
14937,0.0038415842314604267
14949,0.007711004806156488
14951,0.003523950847706646
14676,0.011686471620920139
15000,0.0023916987302942576
15014,0.0033792423287494445
14712,0.004180535374386035
15022,0.006195821147187769
15037,0.013078694419568734
15041,0.0008745515726365884
14753,0.0026112592868498333
15062,0.0016250448411690842
15072,0.0029573745897590927
14772,0.01990950926563781
14775,0.002979871980439868
15736,0.006374466138460664
15421,0.001884962127925752
15424,0.03179564641672474
15437,0.012431935614650282
15752,0.0021393481369231656
15755,0.011686471620920139
2158,0.006335666757224506
2160,0.004447388173177628
2161,0.0021330997349758006
2490,0.011686471620920139
2493,0.02235515383155322
2497,0.039916478906541715
3120,0.0033246163602368276
3123,0.008170659025019766
2830,0.011686471620920139
3145,0.00506686128565494
2871,0.0031371210341942656
3282,0.0035128580500561873
3288,0.0005990677669238354
2883,0.003570828998487208
3187,0.009797917130055261
2904,0.06191967579546789
2909,0.000968304027914786
3205,0.011686471620920139
3234,0.009297739431476892
3244,0.0006307514199741137
3245,0.00575468938720491
3248,0.04112032407941408
2960,0.011686471620920139
2964,0.1088795585153632
3260,0.003832127483516744
3275,0.00279431377412155
3279,0.03971309156550189
2984,0.0022244050527691073
2987,0.002346299744668486
2992,0.0039057155039461267
2708,0.005161780681966486
2718,0.004270496088268067
3022,0.004121845403246618
3036,0.0013096314283526861
2720,0.0027113004738740522
2735,0.005303610450226353
3053,0.004234675374334897
3060,0.011686471620920139
3071,0.0442697062636659
3760,0.0007564806319936357
12309,0.004103327393640572
12322,0.006780381212721955
12352,0.00399186551521131
12692,0.005088830320286775
12382,0.011686471620920139
12703,0.0042033166448495795
12710,0.00527727111457891
12727,0.0032810608609255038
12428,0.001977287650481716
12444,0.005928486135853066
12447,0.02003870889550258
12451,0.030411867391906846
77557,0.0026984873680512738
78505,0.011686471620920139
78821,0.003975977857498199
79784,0.0020087232805851957
80100,0.004770607835880696
80423,0.002866027458437457
80437,0.04205705943116966
80750,0.053215375474833085
81060,0.0023121791827998128
81068,0.006444985318495964
81075,0.0042176965808014815
81381,0.011686471620920139
76604,0.0013568202992598453
77252,0.007083333236656273
77562,0.0006521248846093448
78212,0.003226061004994066
78214,0.06647387303752172
78518,0.008812758560928604
78520,0.0032912753335914533
78521,0.02875751717844683
78857,0.0030829568240703237
79163,0.0037428123164521213
79803,0.0022908780840545533
80123,0.004177556563970093
80136,0.033830658666825324
80138,0.003457263540288933
80450,0.0018880548120440476
80454,0.0041481508757895144
80455,0.03203228487685647
80457,0.0317597349171177
81401,0.002476717176931408
2266,0.00478715023854996
2595,0.011107785206990267
2289,0.0004223658327113979
2609,0.0042950470320482015
2611,0.011686471620920139
2613,0.0027511428008784463
2616,0.001915214663535109
2628,0.003885529590698378
2654,0.003249690086001423
2346,0.004346692489918362
2356,0.010807530167713488
2057,0.011686471620920139
2364,0.0320749794078156
2372,0.015584535782684407
2083,0.011686471620920139
2115,0.001509014285212879
2116,0.0022563896769613396
2117,0.00913764754424574
2442,0.0325110882403901
2454,0.004008715485962246
2147,0.004147014957036564
71153,0.00818523846821703
66365,0.008218673450803467
66998,0.007158751124465524
67003,0.002950416053378844
67007,0.034684725800826564
67012,0.002526623085559935
67317,0.011727319493882619
57463,0.003280673567166013
58098,0.0035404318455743156
58105,0.0023294995553506223
58414,0.004648996855551221
58420,0.05418578964494085
58746,0.011686471620920139
59061,0.011686471620920139
59068,0.09754138693526002
59375,0.011686471620920139
59376,0.0036150043475762115
59387,0.0022954468130657753
59700,0.011686471620920139
60026,0.008087961327554067
60028,0.004474927027725433
60348,0.008138376875849816
60655,0.0036678718274689125
60657,0.011686471620920139
60973,0.020655158244898504
56201,0.04596305376038271
56525,0.006333691391022095
56837,0.004575461562644816
56843,0.0023805838476207773
56845,0.0014615565886665143
57164,0.011686471620920139
57805,0.005171671732812331
57806,0.0009511849089945511
57808,0.0026090519281022156
58111,0.006140023585855484
58436,0.018836461660883985
58447,0.004254675007043224
58751,0.016342766734218275
59073,0.004628816781966667
59396,0.0075484155481657916
59405,0.011686471620920139
59716,0.013848756734249314
60037,0.0010832762610856884
60045,0.011686471620920139
60357,0.0029985490115915273
60363,0.0040858642689033005
60672,0.09402631712430183
60684,0.011686471620920139
60687,0.003348135915742249
61006,0.0010294222120909157
56220,0.008070731302535807
56222,0.0063569046903606645
56539,0.0017748862427582768
56540,0.0022897616669414244
56548,0.00256684073628846
57497,0.0028228990622175113
57509,0.011686471620920139
57821,0.004132787507160231
58135,0.0014500966874896467
58458,0.011686471620920139
58790,0.021168632800306713
59424,0.00886401409210908
59425,0.004256988560140053
65474,0.001429180336136658
65484,0.0020899915273064657
65797,0.002085907416506717
